geneName	SKG_rep3
Gipr	0
Bod1	477
Tradd	5278
Accsl	0
Arl14epl	0
Gm16731	0
Atrip-trex1	0
Gm6592	0
Ugt2b36	0
Lsmem1	0
Dusp27	0
Fam184a	2
Dip2c	94
Pilrb2	0
Hsd17b11	0
Gm1979	0
Carmil3	0
Fbll1	0
Kcnk15	0
Pls1	10
Lemd3	1157
Rnf17	0
Cnot10	4803
Adgrf5	0
Snx22	0
Cep350	3056
Cenpf	421
Rarres1	0
Stum	0
Ccdc160	0
1700024G13Rik	0
Emc1	1194
Fam217b	0
Gm9733	0
Lipe	489
Dhrs4	817
Clpsl2	0
Gm11437	0
Wdr93	0
Spint5	0
Cfap65	0
Asxl1	1269
C86187	1
Ddx49	1908
Trp53i13	370
BC051019	0
Uevld	2
Ddx23	18
Zfp692	1290
Focad	1813
Aoc2	0
Ybey	10
Bcr	467
Cyp2c68	0
Kctd21	0
Rbm44	0
Dchs1	0
Cwf19l1	2699
Taf4	1215
AI429214	453
Mex3c	2380
Akap14	0
Arl5c	636
Togaram1	4311
Rfx7	3776
Tas2r137	0
Gbp10	1
Srarp	65
Dpcd	210
Tnfaip8l3	0
Ccdc102a	628
Spink5	0
Itpkb	80
S100z	0
Ccin	0
Smg6	1869
Rc3h1	2857
Rhox2c	0
Prcd	0
Ces1b	0
Dhps	2841
Cytl1	0
Zfp362	2338
C1ql4	0
Cyp2c67	0
Cbx7	1374
LOC108168459	0
Mucl3	0
Ldc1	0
Cdc42se1	22738
Ino80d	2
Mettl21a	1
Defb48	0
Adamts17	0
Map6d1	0
Tmem243	1813
Zfp780b	0
Rprml	0
Gm12657	12
Olfr367-ps	0
Fam83e	0
1700066B19Rik	25
AA986860	0
Frat2	13308
Wdr25	34
Zfp429	1252
Slc9a3	0
D130043K22Rik	0
Nutm2	0
Rrn3	1094
Lrrc30	0
Sp140	319
Snora16a	0
Gm10584	0
Scarna13	0
Snora24	0
Snora43	0
Nle1	1077
Fam117b	1146
Rsbn1l	2513
Tmem102	0
Rac3	0
Cdc5l	4783
Washc5	3870
Insig1	1274
Gm5640	0
Sprr4	0
Rilp	0
Gpr101	0
AW146154	18
Fbxo33	2635
Zfp618	0
Ctsb	18273
Spink7	0
Leo1	3162
Plekhm3	1
Piezo2	0
Ripply2	0
Crebbp	1792
Slc38a6	0
Slc2a13	0
Prickle1	5243
Frmpd1	1
Aspg	1
Olfr1178	0
Olfr538	0
Olfr309	0
Selenoh	1088
Defb36	0
Polr2k	117
Tomm40l	1899
Pinlyp	0
Gm14744	0
Phf13	1393
Prpsap1	5789
Xrcc2	1042
Park7	4733
Olfr1181	0
Olfr533	0
Ccl26	0
Trim75	1
Tmem211	0
Olfr1318	0
Olfr213	0
Olfr212	1
Spin2c	3
Taar5	0
Susd4	0
Zfp957	0
Cog8	3579
Zswim6	141
Ajm1	2
Clca4b	0
Amy2a5	0
Myzap	0
Trim72	0
Smg1	2391
Slc25a1	1155
Ggnbp2	7744
Kctd11	205
Zfp36l3	0
Trrap	5599
Olfr180	0
Olfr688	0
Hrh2	0
Ttc9	0
Nell1	0
Gm13078	0
Hinfp	1
Abhd16a	3254
Acmsd	0
Atp8b2	5321
Slc6a21	0
Cks1brt	0
Arrdc3	4
Vwa5b1	0
Aldh4a1	1757
Krt76	0
Tent4a	5
Tstd2	5117
Mbip	731
Vps13b	640
Rhox3f	0
Cln5	1400
Zfp804a	0
Gpc5	0
Gigyf1	844
A930015D03Rik	1
Gm38396	586
Tex13c3	0
Cdca2	1323
4930521O11Rik	0
Gm14317	0
Gm8630	0
Gm8016	0
Gm7607	0
Dhx58	2
D630044L22Rik	0
Gm13199	0
Gm10687	0
B230344G16Rik	0
Foxd2os	616
Mir432	0
Mir1907	0
Mir34c	0
Oxnad1	440
Nans	1859
Acsbg1	0
Mir34b	0
Gm4311	0
Gm4668	0
Slc7a12	0
Spata4	0
Zdhhc7	2542
Dohh	2524
Ncapg2	0
Aif1l	0
Pcdhga4	0
Pcdhga3	0
Pcdhgc5	0
Pcdhgc4	0
Pcdhgc3	0
Gm4146	0
Gm15638	0
Gm19519	0
Gm19500	0
BC065403	0
4930505N22Rik	0
Gm10575	0
Pcdhga6	0
Spon1	2
Hepacam	0
Svs3b	0
Rdh10	491
Snip1	3552
0610009E02Rik	0
Gm3693	0
Wwc1	0
Gm3942	0
Gm13262	0
A030001D20Rik	3
Gm7932	0
Arhgap18	12011
4930592C13Rik	0
Gm15743	2
4833438C02Rik	1179
Itprid2	1885
Ube2n	7979
Gm15559	71
Gm12167	0
Gm15050	0
Gm16364	0
Gm16630	0
Etf1	9149
Sirt5	3
Olfr1537	0
Hook3	3234
Gm10768	0
Mir92b	0
Gm4750	2
P3h4	1
Ahdc1	846
Etfa	3141
Adam29	5
Lrrtm2	0
Copb2	12800
Myrip	0
Gjd3	1
H2aj	2819
Snord96a	324
Krtap16-3	0
Snora17	0
Snord1a	0
Gm5126	1
Gm8884	0
Gm5570	0
Lyrm2	1529
Atcay	431
Gm43915	10
Ado	1830
Zdhhc21	2147
Mthfd1	3061
Zfyve16	1215
Slc39a6	2217
Atoh8	0
Prr14l	2374
Trat1	3704
Eif3l	14774
Nek9	19
Micu3	5
Myo3b	0
1500026H17Rik	0
Dennd2c	0
Cpne2	0
Dio3	0
Myl9	0
Nbea	0
Ndrg4	1
Nup43	1082
Mast4	594
Prss42	0
Pank3	750
Lacc1	1
Rnf113a1	2
Krt25	0
Actr5	2487
Kndc1	2
Alkbh5	5801
Sowahc	0
Las1l	3229
Arl11	0
D930020B18Rik	0
Numa1	6694
Arr3	0
Cd96	2676
Scn4a	40
Ferd3l	0
H3c15	0
Ces2c	0
Tpte	1
Dis3	3359
Mir687	0
Tmtc2	0
Gpr157	0
Sh3pxd2b	0
Elfn1	0
Fitm2	1
Plcxd3	0
Vash1	0
Oasl1	538
Cabp7	0
Hykk	1
Gldn	0
LOC106557447	0
Hottip	0
Mir1945	0
Eldr	0
Ptgs2os2	0
Gpr156	0
Mrgprb2	0
Kcnq3	0
Dner	0
Clmp	0
Plekha4	0
Fnip1	759
Spata18	0
Slc25a31	0
Tbcc	1217
Unc119b	6123
Serpinb1b	0
Fam76b	5482
Srp68	6849
Slc25a12	2255
Rtn4rl1	2181
Hsd3b2	0
Prss35	0
Fastkd2	1647
Ostm1	5253
Anapc2	4564
Trim10	0
Ulbp1	1
Dazap2	32364
Nars2	4775
Olfr5	0
Lrrc58	1044
Olfr9	0
Olfr545	0
Creld1	1181
Chchd4	953
Camk1	2
Olfr110	0
Actr2	2763
Zfp11	2
Crebrf	1797
Tcp11l2	13121
Ercc6l	1
Mir1946a	0
Mir1306	0
Mir370	0
Mir574	0
Mir568	0
Tmem64	1198
Acsm5	0
Bnip5	942
Agmo	0
Jph4	0
Cc2d1b	6055
Abca13	1
Dera	5797
Dnajc11	4604
Mia3	6289
Myo1d	0
C130074G19Rik	0
Atxn7	565
Onecut3	0
Defb15	0
Mir493	0
Cndp1	0
Gm30570	0
Gm15939	0
Gm28881	0
Olfr469	0
Olfr470	0
Tmem26	0
Mettl24	0
Klhl17	953
Ccdc73	0
Cpped1	3
Mir212	0
Wiz	1561
Hist1h2al	70
Olfr250	0
Olfr199	0
Zfp81	3
Prpf8	10776
Aldh1l2	0
Prkab2	1
Adm2	0
Spred3	0
Slc38a7	302
Mir1892	0
Mir1903	0
Mir1905	0
Mir106b	0
Mir295	0
Mir290a	0
Mir136	0
H2-K2	86
Gm44505	0
Btnl5-ps	0
Gm26579	0
Gm26876	0
Gm36229	0
Gm36173	0
Gm35722	0
Tmod1	514
Camk1g	1
Spred2	209
Tbc1d22b	472
Adamts2	1
Mslnl	0
Olfr1082	0
Spink10	6
Arhgef37	0
Antxrl	0
Gpr107	2310
Orai1	4950
Rtf1	2489
Rundc1	4267
Ufsp2	1089
Sardh	0
Mob3c	777
Mir362	0
Gm15343	0
Mob3b	1
Gm32141	0
Gm32172	0
Slc7a6os	1515
Tshz3	0
Tmem65	968
Tmem184c	6464
Nobox	0
Mcph1	501
Csnk1g1	2158
Reep4	2918
Atg4b	6016
Fam117a	883
Umodl1	0
Gpc2	853
Lncbate1	0
A930024E05Rik	255
Clec2e	0
Nup153	8092
Olfr118	0
Pramel7	0
Smg5	984
Mir1904	0
5430431A17Rik	0
Mvd	499
Mfsd4b4	155
Mir93	0
D330046F09Rik	0
Gm30731	0
Astx6	0
Fam124b	0
A430033K04Rik	15
Tph2	0
Creb3l2	1
Efhb	0
Snapin	2875
Klhl31	0
Klhl2	183
H2bu1-ps	0
Mir219a-2	0
Mir217	0
Mir7b	0
Mir7-2	0
Mir7-1	0
Mir128-2	0
Mir125b-1	0
Cyyr1	0
Zfp365	1
Lrrtm3	0
Bicdl2	0
Fam20a	0
Imp4	5295
Hoxb2	0
Nt5m	1665
H4c4	61
H3c3	0
Gulo	0
Slc38a9	1072
Pip4k2c	1583
Cnpy4	87
Colec10	0
Synb	0
Cyp2ab1	0
Tmem117	0
Gpr26	0
Dop1a	1646
Ifi205	0
Vps33b	4384
Cep128	1278
Serpinb9f	0
Vkorc1	412
Tagln2	14792
Slc25a38	2855
Tbl3	5944
Wdr24	3719
Nfkbid	2402
Cds1	0
Mir367	0
Slc30a8	0
Psd4	17423
Eif2b5	4371
Foxe1	1
Rhbdl2	0
Dbpht2	0
Slitrk5	6
Txndc15	2358
Slc9b2	378
Mrps26	7347
Ninl	0
Plaa	7762
Kcnh5	0
Tubg1	3855
Nxph4	6
Tcerg1l	0
Actl9	0
Hamp2	0
Il20ra	0
Zc3h12d	7
B3gntl1	1413
Micall1	559
Trpm8	0
Bms1	8444
Arhgap11a	0
Tmem30b	0
Spink8	0
Spinkl	0
Obp2a	0
Npas4	106
Hrob	0
Pde12	3975
Cmtm1	0
Cdcp2	0
Mysm1	2984
Ap4e1	180
Rgp1	452
Atg2a	3136
Igsf3	146
Emc3	6995
Tafa1	0
Tmem150c	0
Ube4bos3	0
Aldh5a1	0
Ppp4r2	1190
Acad9	3389
Isg20l2	3257
Cwh43	0
Fbxo45	75
Nav1	22
Cachd1	0
Olfr117	0
6820426E19Rik	0
Topbp1	4611
Hist1h4n	3
H4c9	9
Mir1941	0
Mir1938	0
Mir1936	0
Mir1932	0
Mir1894	0
Tfap2e	0
Nomo1	2657
Fsd2	0
Ubald1	4576
Terb1	3
Neat1	941
Eps8l2	0
Tma7	2281
Wfdc21	0
Cox14	1622
Kcnk18	0
Btla	3154
Sytl1	1011
Tmem132c	0
Gipc3	0
Rcor1	3409
D030056L22Rik	346
Baiap2l2	0
Wdr60	21
Rfxap	3297
Ripply3	0
Pdzd3	0
Slc23a3	0
Mtmr10	2
1700029I15Rik	1
Tmprss12	0
Arl5a	995
Slc17a7	0
Pramel4	0
Tnni3k	0
Calhm6	311
Hip1	0
Zbtb40	4
Arl6ip4	1416
Ccdc113	0
Gpr75	0
Cbr3	0
B230217C12Rik	0
Tmprss11e	0
Ttc34	0
Dcaf13	5285
Ska3	1
Mgat2	7036
Evi2	0
Chd3	1445
Agtr1a	1
Fpr-rs6	0
Arl4c	7
Gm20716	0
Ggt5	0
Scgb2b26	0
Cd209a	0
Apcdd1	0
Olfr91	0
Zfp771	1223
6430571L13Rik	0
Crhbp	0
Pdpr	2
Eif5b	6207
Dock3	86
Mir155hg	0
Gm11729	0
Mdrl	1
Adamts16	0
Ranbp10	403
Heg1	1346
Casc1	0
Lig4	823
Dusp4	1302
Gm3086	0
Asap3	0
Eps8l3	0
Hace1	1041
Gm29669	0
Serpina7	0
Mael	0
Atl1	0
Gm45928	0
Cyp4a12a	0
Cep85l	216
Gm10024	0
Cryzl2	0
Oosp3	0
Prdm6	0
Gm94	0
Khdc1c	0
4930415L06Rik	0
Tubal3	0
Trim71	10
Ercc2	15
Mtpn	10298
Gc	0
Gata5	0
Olfr1564	0
Top2b	12920
Ccdc17	4
Sult2a6	0
Gm11780	0
Lrrc14b	194
Ccdc189	0
Themis2	0
Defb42	0
Mansc4	0
Ms4a15	0
Foxr2	0
Pnpla1	0
Parp14	13
Shisa6	0
Qrich2	0
Setd1b	243
Kcnh8	1
Odf3l2	0
Cpxcr1	0
Foxr1	0
Klf6	458
Cdh20	0
Myrf	0
Brd1	2054
Pdzd8	3297
AU021092	0
Nhlrc4	0
Mcu	5325
Rnf149	4356
Ceacam16	0
Shisa3	0
Rnf224	0
Vmn2r66	0
9130409I23Rik	0
Miip	2125
Gsk3a	709
Prps1l3	8288
Zfp791	0
Gm51274	0
Gm51279	0
Gm51285	0
Lin28b	0
Dhrs7c	0
Zfp787	442
Gpr52	1
Erich4	0
Gm14137	0
Zfhx2	310
Pate11	0
Gm5431	0
Zfyve26	2687
Fbxw22	0
Shank1	1
Cdkl5	0
Taf7l2	0
Trappc1	1654
Gm6034	0
Ccdc185	0
Ankub1	0
Ralgapa2	1422
Gm4841	1
Gm1123	0
Usp13	0
Odf3b	672
Defa41	0
Defa38	0
Bpifb4	0
Catip	0
Fam71b	0
Slc25a34	0
Zfp488	0
Scn4b	18
Klrg2	0
Pin1rt1	1
Gm4951	1
Mettl17	6025
Kcp	0
Dnajc25	0
2510002D24Rik	3038
Shcbp1l	147
Ifitm6	0
Bpifb9b	0
Gm960	92
Pate2	0
Lgr6	0
Kcnk9	2
Olfr1505	0
Pcdh8	0
Ccdc107	632
Zfp455	0
2310061I04Rik	1527
Gtf3c3	1984
Pabpn1l	0
1700057G04Rik	0
Ypel4	0
Grxcr1	0
Pdap1	873
Ypel2	643
Prex1	7142
Sox21	0
Rgma	0
Tmem130	0
Impad1	1620
Prss44	0
Slc1a3	0
Impa2	594
Pth2	0
Crip3	1
Neurl4	187
Nlrc4	0
Cdhr2	0
Pate10	0
Megf6	0
Espnl	0
Dnah1	0
Gm136	0
Zswim5	0
Zfp583	46
Gm14595	0
Zfp536	0
Cdc42bpb	1
Slitrk3	0
Nlgn2	13
Tmem199	1745
2610008E11Rik	1748
Mbtps2	132
Clvs2	0
Gm5800	0
H2-M10.6	0
H2-M10.3	0
Hexim1	2400
Polr2b	4752
Itpkc	1089
Shq1	590
Atg14	4
Rnf182	0
Mindy2	3157
Marveld1	770
Gsdmc3	0
Gm14596	0
Serpina5	0
Mrpl50	2137
Hibch	1217
Tmem72	0
Slc22a7	0
Ece1	2238
Rps6kc1	966
Lgi4	0
Trib1	2
Il23r	0
Tram2	153
Prrg4	1
Yod1	0
Slc22a18	0
Pxdn	0
Cep162	1353
Ltv1	6932
Bag2	428
E130311K13Rik	0
Ube3c	2834
Commd3	4422
Tcp11l1	0
Slc35e2	1996
Mamstr	1
Daam2	0
Tdpoz2	0
Zfp58	7
Prss34	0
Spz1	0
Twistnb	2236
Zdhhc8	2031
Olfr510	0
Olfr493	0
Olfr498	0
Fam199x	1038
Pced1b	743
Ube2z	2474
Topors	714
Rpl32	7866
Wscd2	0
Chrnb4	0
Ptrh1	257
Wasf2	2280
Dpyd	0
Iqcb1	5
Mdc1	1225
Olfr1532-ps1	0
Myo1g	9736
Gimap6	14241
Nlgn3	2
Dkk4	1
Kif22	2183
Osbpl8	3277
Sec24b	2410
Kdelr3	0
Tmc2	0
Kcna5	0
Gpd1l	2166
H2bc18	0
H2bc12	0
H2bc3	0
Tmie	0
A530016L24Rik	0
Acot4	0
Defb12	0
Map7d3	0
Dync1li1	6550
Serpinb3d	0
Prtg	0
Wdr26	18247
Wasf3	0
Pik3r5	2493
Tmem95	0
Ccdc137	4480
Lrrn4	0
Ugt1a6b	0
Fam207a	3165
Apof	3
Pgbd5	0
Cd276	0
Rpp25	464
H2ac11	29
H2ac15	12
H2ac13	0
Bpifb3	0
1810030O07Rik	5189
Fmnl2	0
Tmem189	8531
Rnf139	2969
Dlat	2566
Dnali1	0
Ifna15	0
Ifna16	0
Mvp	133
Eif3h	11437
Olfr153	0
Olfr128	0
Ankhd1	3958
Cfap69	0
Ugt1a5	0
Ugt1a10	0
Ddx1	5642
Sox30	0
Dnd1	0
Olfr63	0
Adamts19	0
Olfr670	0
Olfr845	0
Olfr325	0
Olfr1338	0
Olfr1308	0
Olfr813	0
Tas2r124	0
Mir423	0
Mir183	0
Mir7686	0
Mir145b	0
1700001O22Rik	1
Akap9	9273
Scgb2b2	0
Olfr382	0
Olfr934	0
Olfr933	0
Olfr919	0
Olfr937	0
Olfr938	0
Bsx	0
Teddm1a	0
Mrgprb4	0
Nwd2	0
Glt1d1	0
Rwdd4a	5814
Alkbh6	1971
Tlr12	648
Tlr11	0
Orai3	3021
LOC102640328	0
Papolg	1787
Mroh5	0
Hpcal4	0
Olfr301	0
Zfp341	18
Sbk1	11586
Vwa1	0
Glis1	0
Fads1	1701
Tmsb15l	0
Olfr1286	0
Olfr1371	0
Olfr684	0
Olfr1320	0
Tnfsf18	0
Get1	12
Gm35986	0
R3hcc1l	802
Gale	870
Kdm4d	43
Rpgrip1l	747
Rbfa	1208
Rbm11	0
Olfr1283	0
Olfr358	0
Olfr320	0
Gldc	0
Olfr1373	0
Ccdc32	1079
Kirrel2	0
Lctl	0
Prune1	668
Gm30173	0
Gm17308	0
Mir501	0
Mir1192	0
Mir1191	0
Gm12532	0
Shkbp1	876
Prss27	0
Mars2	1
Cd300ld3	0
Olfr1040	0
Olfr924	0
Olfr776	0
Olfr750	0
Olfr681	0
Olfr592	0
Olfr372	0
Olfr251	0
Gm15201	0
Fastkd1	65
Slc26a9	0
Olfr1349	0
Olfr1084	0
Olfr1061	0
Olfr1471	0
Olfr645	0
Olfr594	0
Olfr1036	0
Olfr955	0
Olfr1212	0
Olfr936	0
Gm32693	0
Gm32496	0
Gm35584	0
Olfr1057	0
Olfr1051	0
Olfr1173	0
Olfr1113	0
E330016L19Rik	0
Cldn17	0
Mettl7a2	0
Olfr1355	0
Olfr1198	0
Olfr1535	0
Vps13c	1065
Olfr1480	0
Olfr1383	0
Olfr1380	0
Olfr403	0
Olfr553	0
Olfr774	0
P2rx3	0
Stbd1	0
Commd2	1768
Phlpp1	4
Pcdha3	0
Pcdha9	0
Casc3	3679
Fam13b	2106
Nipal4	0
Ctdsp1	142
Hrh4	0
Slc9c1	0
Tespa1	12868
Rtn4rl2	0
Rbm48	1811
Rxfp1	0
Dennd5b	0
Abtb2	2776
Rinl	9018
Gchfr	0
Klri2	0
Nhlrc1	299
Maml1	935
Nlrp4f	0
Mir652	0
Mir711	0
Mir709	0
Mir495	0
Mir1839	1
Mir1983	0
Zc3h12a	84
Gm30223	0
C330018A13Rik	0
Mir690	0
Mir688	0
Ckap2l	47
Ube2e3	5634
Upk3b	0
Miat	0
Mir343	0
Mir718	0
Pcdha8	0
Fgfr1op	6401
Bpifb9a	0
Chd8	1176
Aph1b	0
Gm34240	0
Rnf169	436
Snx24	0
Bpifc	0
Trpm6	0
Mir466i	57
Gm9639	0
Gm9508	0
Gm9507	0
Galnt5	0
Orai2	3388
Ss18l1	1115
Mir148b	0
Mir337	0
Mir1b	0
Mir494	0
Mir542	0
Mir351	0
Mir342	0
Aars2	1895
Marchf3	0
Scx	0
Ppp1r9b	659
Crybg3	0
Ctif	0
Slc6a7	0
Wipf2	250
1110008P14Rik	1207
Fa2h	0
Plxna4	0
Spata32	0
Fbxl19	646
Lman1l	160
Fam171a2	1
Abraxas2	220
Acp7	0
Daglb	1019
Rad9b	416
Spata33	9
Tmem154	477
Chchd10	344
Znrf2	1437
Iqcc	1687
Tagap	3753
Svopl	0
Otud6b	2250
Pcnx3	2945
Ifnlr1	0
Dnajc22	0
Gatad2b	1074
Zfp646	3516
Slc36a1	635
Tas2r131	0
Dhrs11	1477
Ubfd1	8483
Ssc5d	0
Galnt18	0
Pnpla7	4791
Unc45b	0
Tacc1	12108
Map4k5	0
Vps52	2276
Spin4	1091
Gdpgp1	3
Tspoap1	53
Cmtm4	0
Pof1b	0
Pigs	3737
Mir21b	0
Inip	8357
1700012H19Rik	0
Mir361	0
Ddi2	614
Cpa2	0
Gm2192	0
Plscr4	0
Apba1	0
Vwc2	0
Dock6	0
Nlrp9b	0
Setx	6595
Slc17a9	1455
A330070K13Rik	0
Enkd1	4
Sfxn5	0
Zgrf1	595
Polrmt	1710
Ckap4	12
Zmat1	2
Rassf2	1322
Mir124a-1hg	0
Mir503	0
Gm51018	0
Adprhl1	0
Dock5	1
Adgrl1	185
Slc35b2	2910
Serpina3b	0
Pfkfb4	2
Stkld1	0
Platr30	0
Gm19723	0
Gm29686	0
Gm5481	0
4930431P22Rik	0
Pygm	309
Zfp369	0
Rims3	0
Enpp6	0
Heatr5a	596
Gm16835	1
Rab8b	2336
Phf11d	0
Dmrtb1	0
Gm16573	0
Fnta	3310
Gm31641	0
4932414N04Rik	0
Erfe	582
Gm32455	0
Gm36742	0
Gm32865	0
Zfp521	0
Rhoq	0
Tas2r135	0
Pcid2	5822
Epm2aip1	2395
Zbtb1	8897
Gm32817	0
A730035I17Rik	0
Rbm17	4930
Tmem203	564
Cebpe	0
Gm31108	10
Chrna1os	0
Mroh2a	0
Mndal	2214
Gm41410	9
Krt77	0
Atp8b5	0
Olfr449	0
Idi2	0
Gm20052	0
Gm13029	0
Clec2m	0
Sf3b5	3218
Dcaf10	2198
Zswim3	944
Arhgap20	1
Selenov	0
Foxn4	0
Gbf1	3479
Abcc12	0
Odf3l1	0
Tbc1d2	0
Oog2	0
Gm5	0
E230032D23Rik	0
Ifnab	0
Exoc6	3149
Osbpl11	3312
Rln3	0
Zc2hc1a	0
BC003965	4305
4930529N20Rik	0
Adipor2	1254
Cox19	958
Uqcr10	1954
Dhx33	4487
Gm15679	0
4921529L05Rik	0
Grxcr2	0
Pusl1	1372
Kcnh6	0
Atad3a	6635
Atrnl1	0
Gm28453	0
1700010N08Rik	0
Kctd12	0
Trarg1	0
Stac3	0
Cep68	1850
Htr2a	0
Snapc5	1185
4930471G24Rik	0
G630016G05Rik	0
Ccz1	3675
Itga11	0
Myh8	0
Siglecg	824
4933424L21Rik	0
Gm26689	0
Zfas1	403
Adgra1	0
E130101E03Rik	0
Tmprss11b	0
Tnrc6c	1724
Dedd2	4500
Zc3h4	2906
H3c14	0
9130015G15Rik	0
Parvaos	0
Gm10646	0
Zscan12	1
Grsf1	3310
AI467606	9186
Lcmt2	532
Wdr92	671
Calhm5	0
Gm26760	0
Uba1y	0
4930579K19Rik	84
1700028J19Rik	0
Arrb1	29
Ckmt2	0
Gm5897	0
Myh10	5
Gm9748	0
Gm30606	0
Gm13205	44
Zfp335	3195
Dclk3	0
H3c4	0
H3c2	0
H2bc15	0
H2bc13	0
Mycbp2	8688
Ssh1	202
Cfhr2	0
Lrrc55	0
Zbtb16	6135
Cnga4	0
Ffar3	0
Shb	0
Ndufb6	2295
Ampd1	629
Taar4	0
Taar3	0
Ciart	5
Gmps	4815
Adcy5	0
Gpr55	0
Kmt2d	5028
Rtp1	0
Rragb	7
Diras2	0
Olfr243	0
Tmem171	0
Rpp38	228
Gm5169	0
Gm5127	0
Kntc1	0
A3galt2	0
Prr7	0
Mcat	2715
Defb46	0
Dock11	1914
Arfgef3	0
Defa24	0
H2al1e	0
Wdr91	673
Gm20747	0
Rps23rg1	2
Hmcn1	0
Brms1l	1896
Atg9b	18
Krtap10-10	0
Gm14325	2
Apol7b	973
Nufip2	1827
Slc35d2	0
Vmn2r114	0
Gm884	0
Methig1	0
Cyb5d1	2058
Neu1	3939
Peli2	910
Slc26a7	0
A730013G03Rik	0
4930469K13Rik	0
Tex13c1	0
Pet100	259
Nek10	0
3425401B19Rik	0
Olfr112	0
Ndufs5	0
Nxf3	0
Mir322	0
2610028E06Rik	0
Ctxn3	0
Gm21943	0
Myot	0
Layn	1
Usp36	2507
Thoc2	4553
Ifi214	562
Zdhhc18	2395
Olfr1182	0
Lipo3	35
Ear4	0
Ces1a	0
Sdc1	0
Pcdh17	0
Lyrm7	287
Zfp930	530
Micos13	1892
AI413582	933
Nlrp14	0
AY761185	0
Plekhm2	132
Zscan4c	0
Rabgap1l	1340
Tmem151b	28
Kiz	136
Rabl6	2687
Tdp2	2280
Zyg11b	6267
Smad7	24
Tbc1d17	6007
Oip5	3
Lonrf2	6
Unc13a	0
Olfr1513	0
Olfr835	0
Olfr857	0
Dnajc27	79
Atp6v0d2	0
Atp6v1g3	70
Luzp2	0
Jrk	5
Abca5	0
Ocrl	14
Dcaf15	1547
Ghsr	0
Trim5	3
Dstyk	1156
Rnpepl1	3928
Slitrk1	0
Gpr6	0
Nanos2	0
Smim5	0
Them6	22
Map1s	6350
Tlr13	0
Mrgprb1	0
Chrm5	0
Gm31508	0
Gm31333	0
Nyap2	0
Pnma2	0
Zfp367	1562
Prmt8	0
N4bp2l2	4229
Lrr1	0
Fbxo40	0
Nrbp2	782
Gm7072	1044
Cxcr1	0
Olfr145	0
Gm12925	0
Gm3264	0
Duxbl2	0
Duxbl3	0
Eid2	45
4930471G03Rik	0
Setd1a	673
Slc22a20	0
Lcn10	0
Dennd11	1184
Kmt2a	1570
Eno4	0
AW554918	134
Ugt1a7c	0
A2m	0
Fgb	0
A930017K11Rik	0
Ints4	6958
Xkr8	545
Yipf6	609
Cltc	11747
Ankrd34c	0
Mettl21e	0
Cstdc2	0
Zfp324	1447
Opa3	1349
Rpl23a	2220
Mrgprb8	0
Gm12500	0
Lmbrd2	2
Ppm1e	459
Tmprss11g	0
Gm41289	0
Gm16136	0
Gm33251	0
Gm33301	0
Gm26684	0
Gm41341	0
Gm33174	0
Gm36738	0
Gm17753	0
Gm31369	0
Gm17597	0
Gm15569	0
Gm36221	0
Gm36480	0
LOC102634389	0
Gm32885	0
Gm34284	0
Gm36246	0
LOC105246046	0
Gm36878	0
Gm32278	0
C730014E05Rik	3578
Gm46545	0
AV205837	0
Gm15555	0
Gm30726	0
Gm30790	0
C030005K06Rik	0
4930578L24Rik	1
A330094K24Rik	0
C330026H20Rik	35
4930578G10Rik	0
4930553P18Rik	0
4930594M22Rik	0
4930579D09Rik	0
Gm2788	0
Pdhx	1363
Metap1	3133
Krr1	2860
A730098A19Rik	0
Gm17399	0
Gm38438	0
Gm13427	1
B930095G15Rik	0
Peg13	1419
Gm36117	0
Gm33727	0
Gm19585	32
Gm27217	0
A230051N06Rik	0
Gm36201	0
C430042M11Rik	0
Tcaf3	0
Gpr22	0
Brinp2	0
Lypd9	0
Gadd45gip1	807
Proser3	1062
Mfsd4b2	0
Mfsd4b3-ps	0
Pcdha2	0
Gm16143	0
Gm20544	0
Tgfbrap1	1168
Khdc1a	0
Blmh	10225
Fdxacb1	770
Sh3bgrl2	0
Cenpb	588
B3gnt4	0
Igsf21	0
Chpf	4091
Ros1	0
Mylip	3558
Acacb	0
Pilra	1
Ino80c	4200
Bcl2l13	4349
Cacng8	0
Cacng7	0
Gpr153	2151
Krt9	0
Gm39774	0
Gm39773	0
Klk13	0
Alms1	1
Plekhg6	0
Crh	0
Gm5136	0
Mrgprg	0
Gm13089	0
Gm10509	968
Gpatch11	1565
Retnlg	0
Opn5	0
Lkaaear1	0
Tmem198	0
Ccl7	0
6430628N08Rik	0
Gm11520	0
4930590A17Rik	0
Gm14664	0
5830408C22Rik	60
LOC102632231	181
Scyl1	5595
Igfl3	0
Gm2491	0
Gm42274	0
Gm30214	8
B230303A05Rik	0
Gm16537	0
A730081D07Rik	0
Zfp667	4
Cyb5d2	38
Sec31b	1
Sdr16c5	0
Ccbe1	0
Adamts12	0
Ang4	0
Vangl1	0
Insyn2a	1
9330198I05Rik	0
Ubxn8	164
Gm23450	0
Gm10371	0
E230013L22Rik	0
Cdrt4os1	0
Xlr3a	0
Wdr7	7
4921524L21Rik	0
Ddx31	4655
Fam71f2	0
Gm4988	0
Gm11756	0
Gm3867	0
Elk4	3673
Prmt3	5189
Pabpc5	0
Bmt2	8
Gpr34	0
Gadd45g	570
Lcn4	0
Lcn3	0
